#EXPORTTYPE:                 ,DATA ALL                                                                    
#FILE:                       ,dealloy_Al_12122023_MACT_A_pink_label_20Kmin_20O2_80Ar_1200C_round_2.ngb-ds3
#FORMAT:                     ,NETZSCH5                                                                    
#FTYPE:                      ,ANSI                                                                        
#IDENTITY:                   ,De_alloy_MACT_pk_R2                                                         
#DECIMAL:                    ,POINT                                                                       
#SEPARATOR:                  ,COMMA                                                                       
#MTYPE:                      ,DSC                                                                         
#INSTRUMENT:                 ,NETZSCH STA 449F3                                                           
#PROJECT:                    ,nano-Al                                                                     
#DATE/TIME:                  ,12/12/2023 3:12:41 PM (UTC-5)                                               
#CORR. FILE:                 ,BL_11012023_20Kmin_1200C_10O2_40Ar.ngb-bs3                                  
#TEMPCAL:                    ,03-05-2023 11:25                                                            
#SENSITIVITY:                ,03-05-2023 11:53                                                            
#LABORATORY:                 ,calorimetry lab                                                             
#OPERATOR:                   ,YP                                                                          
#REMARK:                     ,dealloy_Al_12122023_MACT_A_pink_label_20Kmin_20O2_80Ar_1200C_round_2        
#SAMPLE:                     ,De_alloy_MACT_pk_R2                                                         
#SAMPLE MASS /mg:            ,5.3231                                                                      
#MATERIAL:                   ,mt                                                                          
#REFERENCE:                  ,empty                                                                       
#REFERENCE MASS /mg:         ,0                                                                           
#TYPE OF CRUCIBLE:           ,Al2O3 85 µl, with lid                                                       
#SAMPLE CRUCIBLE MASS /mg:   ,0                                                                           
#REFERENCE CRUCIBLE MASS /mg:,0                                                                           
#DSC RANGE /µV:              ,5000                                                                        
#TG RANGE /mg:               ,35000                                                                       
#TAU-R:                      ,---                                                                         
#CORR. CODE:                 ,020                                                                         
#EXO:                        ,+1                                                                          
#RANGE:                      ,50°C/20.0(K/min)/1200°C                                                     
#SEGMENT:                    ,S3/3                                                                        
#SEG. 3:                     ,50°C/20.0(K/min)/1200°C                                                     

##Temp./°C,Time/min,DSC/(mW/mg),Mass/%,Sensit./(uV/mW)
 615.37500,64.40000,     25.79825,123.36327,0.51619
 615.62097,64.41333,     25.55642,123.38806,0.51601
 615.87000,64.42667,     25.32426,123.40272,0.51583
 616.12903,64.44000,     25.09312,123.42338,0.51564
 616.38702,64.45333,     24.87179,123.44837,0.51545
 616.64001,64.46667,     24.64065,123.45870,0.51526
 616.90100,64.48000,     24.41992,123.48988,0.51507
 617.15997,64.49333,     24.21009,123.49608,0.51488
 617.41101,64.50667,     24.00122,123.52107,0.51470
 617.66803,64.52000,     23.80299,123.53553,0.51451
 617.92102,64.53333,     23.60113,123.55639,0.51433
 618.17401,64.54667,     23.40999,123.58137,0.51414
 618.42999,64.56000,     23.22105,123.59170,0.51396
 618.69501,64.57333,     23.03142,123.61462,0.51376
 618.93701,64.58667,     22.84342,123.62289,0.51359
 619.19897,64.60000,     22.66597,123.62289,0.51340
 619.45203,64.61333,     22.49844,123.64374,0.51321
 619.70801,64.62667,     22.32557,123.62496,0.51303
 619.96198,64.64000,     22.15418,123.62496,0.51284
 620.22601,64.65333,     21.98858,123.64355,0.51265
 620.48401,64.66667,     21.82378,123.65182,0.51246
 620.73499,64.68000,     21.66367,123.67267,0.51228
 620.98297,64.69333,     21.50392,123.68094,0.51210
 621.24902,64.70667,     21.35216,123.69352,0.51191
 621.50702,64.72000,     21.19640,123.71006,0.51172
 621.75800,64.73333,     21.05376,123.75796,0.51154
 622.02002,64.74667,     20.90209,123.77449,0.51135
 622.27197,64.76000,     20.76067,123.80568,0.51117
 622.52899,64.77333,     20.61957,123.82860,0.51098
 622.78998,64.78667,     20.47764,123.83893,0.51079
 623.04303,64.80000,     20.33875,123.86185,0.51061
 623.29102,64.81333,     20.20999,123.87218,0.51043
 623.56000,64.82667,     20.08427,123.90543,0.51023
 623.81097,64.84000,     19.94923,123.90543,0.51005
 624.06299,64.85333,     19.81805,123.91783,0.50987
 624.32800,64.86667,     19.69276,123.93042,0.50968
 624.58301,64.88000,     19.57048,123.93042,0.50949
 624.83801,64.89333,     19.44979,123.93662,0.50931
 625.09399,64.90667,     19.32538,123.96348,0.50913
 625.35400,64.92000,     19.20803,123.96987,0.50894
 625.61298,64.93333,     19.09225,123.98433,0.50875
 625.88000,64.94667,     18.97745,123.97175,0.50856
 626.12799,64.96000,     18.86514,123.99880,0.50838
 626.38501,64.97333,     18.75187,123.99880,0.50820
 626.64899,64.98667,     18.64265,123.99880,0.50801
 626.90503,65.00000,     18.53962,124.01138,0.50782
 627.15802,65.01333,     18.43447,124.02378,0.50764
 627.42603,65.02667,     18.32877,124.02378,0.50745
 627.68402,65.04000,     18.22669,124.02378,0.50726
 627.94800,65.05333,     18.12441,124.02378,0.50707
 628.20398,65.06667,     18.02269,124.00518,0.50689
 628.47498,65.08000,     17.92071,123.99899,0.50669
 628.71698,65.09333,     17.82159,124.01965,0.50652
 628.98798,65.10667,     17.72426,124.02810,0.50632
 629.25201,65.12000,     17.63263,124.01552,0.50613
 629.50403,65.13333,     17.54035,124.03205,0.50595
 629.76001,65.14667,     17.44356,124.03205,0.50577
 630.01599,65.16000,     17.35237,124.04464,0.50559
 630.27600,65.17333,     17.26518,124.05703,0.50540
 630.54797,65.18667,     17.17509,124.05703,0.50521
 630.80701,65.20000,     17.08604,124.05703,0.50502
 631.06500,65.21333,     17.00570,124.08409,0.50484
 631.32098,65.22667,     16.92666,124.08409,0.50465
 631.58301,65.24000,     16.83720,124.09029,0.50447
 631.84198,65.25333,     16.75584,124.10907,0.50428
 632.10498,65.26667,     16.67422,124.10907,0.50409
 632.35999,65.28000,     16.59293,124.12147,0.50391
 632.61798,65.29333,     16.51506,124.13800,0.50373
 632.88000,65.30667,     16.43551,124.13800,0.50354
 633.14001,65.32000,     16.36098,124.14439,0.50335
 633.40302,65.33333,     16.28362,124.16505,0.50317
 633.65503,65.34667,     16.20566,124.16505,0.50299
 633.91498,65.36000,     16.13551,124.18591,0.50280
 634.18500,65.37333,     16.06327,124.19417,0.50261
 634.44800,65.38667,     15.98909,124.19417,0.50242
 634.70697,65.40000,     15.91933,124.19417,0.50224
 634.97498,65.41333,     15.84801,124.21296,0.50205
 635.22699,65.42667,     15.78084,124.21916,0.50187
 635.48499,65.44000,     15.70975,124.21916,0.50169
 635.75403,65.45333,     15.64401,124.21916,0.50149
 636.01099,65.46667,     15.57508,124.21916,0.50131
 636.26898,65.48000,     15.50869,124.21916,0.50113
 636.53601,65.49333,     15.44131,124.23156,0.50094
 636.79901,65.50667,     15.37522,124.24396,0.50075
 637.05499,65.52000,     15.31265,124.25015,0.50057
 637.31799,65.53333,     15.25218,124.26894,0.50039
 637.58398,65.54667,     15.19202,124.26894,0.50020
 637.84698,65.56000,     15.13118,124.27533,0.50001
 638.10199,65.57333,     15.07011,124.29393,0.49983
 638.36298,65.58667,     15.00942,124.29393,0.49965
 638.63800,65.60000,     14.95787,124.29393,0.49945
 638.90002,65.61333,     14.90112,124.30013,0.49927
 639.15399,65.62667,     14.83870,124.31891,0.49909
 639.40997,65.64000,     14.78691,124.31891,0.49891
 639.68201,65.65333,     14.73484,124.31891,0.49871
 639.93402,65.66667,     14.68116,124.32511,0.49854
 640.19702,65.68000,     14.62565,124.35630,0.49835
 640.46301,65.69333,     14.57476,124.38128,0.49816
 640.73499,65.70667,     14.52971,124.39988,0.49797
 640.99500,65.72000,     14.47575,124.42900,0.49779
 641.24799,65.73333,     14.42361,124.42900,0.49761
 641.52197,65.74667,     14.37676,124.42900,0.49742
 641.77802,65.76000,     14.32864,124.42900,0.49724
 642.03601,65.77333,     14.27793,124.42280,0.49706
 642.29999,65.78667,     14.23278,124.39781,0.49687
 642.58002,65.80000,     14.18878,124.37283,0.49667
 642.82703,65.81333,     14.14063,124.36043,0.49650
 643.09198,65.82667,     14.09654,124.33544,0.49631
 643.35498,65.84000,     14.05181,124.33544,0.49613
 643.62402,65.85333,     14.00369,124.36043,0.49594
 643.88599,65.86667,     13.95626,124.35404,0.49576
 644.15503,65.88000,     13.91413,124.37903,0.49557
 644.41101,65.89333,     13.87751,124.37903,0.49539
 644.67200,65.90667,     13.83979,124.39161,0.49521
 644.93701,65.92000,     13.79691,124.39781,0.49502
 645.20099,65.93333,     13.75833,124.39161,0.49484
 645.46301,65.94667,     13.71214,124.40401,0.49465
 645.71997,65.96000,     13.67422,124.41660,0.49447
 645.98297,65.97333,     13.63522,124.41660,0.49429
 646.24500,65.98667,     13.59589,124.41660,0.49411
 646.51099,66.00000,     13.56096,124.43520,0.49392
 646.78003,66.01333,     13.52663,124.44346,0.49373
 647.04303,66.02667,     13.49042,124.44346,0.49355
 647.30701,66.04000,     13.45391,124.46845,0.49337
 647.56201,66.05333,     13.41487,124.46845,0.49319
 647.83600,66.06667,     13.38576,124.48085,0.49300
 648.09399,66.08000,     13.34992,124.49325,0.49282
 648.35699,66.09333,     13.30978,124.50583,0.49264
 648.62402,66.10667,     13.27929,124.51823,0.49245
 648.88202,66.12000,     13.25414,124.51823,0.49227
 649.15198,66.13333,     13.21784,124.51823,0.49208
 649.41400,66.14667,     13.18397,124.51823,0.49190
 649.68103,66.16000,     13.15455,124.54322,0.49172
 649.94000,66.17333,     13.12582,124.55580,0.49154
 650.20599,66.18667,     13.09341,124.56200,0.49135
 650.46997,66.20000,     13.06357,124.56200,0.49117
 650.74103,66.21333,     13.03237,124.55562,0.49098
 651.00000,66.22667,     13.00325,124.53702,0.49080
 651.26703,66.24000,     12.97806,124.53702,0.49062
 651.52600,66.25333,     12.95124,124.53702,0.49044
 651.79797,66.26667,     12.92464,124.53702,0.49025
 652.05798,66.28000,     12.89721,124.54322,0.49007
 652.32703,66.29333,     12.86875,124.54322,0.48988
 652.59100,66.30667,     12.84690,124.54322,0.48970
 652.85797,66.32000,     12.82598,124.59319,0.48952
 653.12097,66.33333,     12.79529,124.59319,0.48934
 653.38000,66.34667,     12.76715,124.59319,0.48916
 653.65100,66.36000,     12.74095,124.59319,0.48897
 653.91400,66.37333,     12.71870,124.58680,0.48879
 654.18799,66.38667,     12.69839,124.56614,0.48860
 654.44202,66.40000,     12.67007,124.56614,0.48843
 654.71002,66.41333,     12.64491,124.57854,0.48824
 654.96503,66.42667,     12.61891,124.58473,0.48807
 655.23700,66.44000,     12.59672,124.56595,0.48788
 655.50702,66.45333,     12.57653,124.56595,0.48769
 655.77100,66.46667,     12.55945,124.56595,0.48751
 656.03101,66.48000,     12.54494,124.56595,0.48733
 656.29602,66.49333,     12.51902,124.56595,0.48715
 656.55603,66.50667,     12.49712,124.56595,0.48697
 656.82397,66.52000,     12.47533,124.56595,0.48679
 657.07898,66.53333,     12.45566,124.56595,0.48662
 657.35498,66.54667,     12.43310,124.56595,0.48643
 657.60999,66.56000,     12.41191,124.56595,0.48625
 657.88898,66.57333,     12.39349,124.58473,0.48606
 658.14502,66.58667,     12.36728,124.59093,0.48589
 658.42200,66.60000,     12.34938,124.59093,0.48570
 658.68402,66.61333,     12.31880,124.59093,0.48552
 658.94000,66.62667,     12.29400,124.59713,0.48534
 659.20502,66.64000,     12.27082,124.61592,0.48516
 659.47302,66.65333,     12.23939,124.61592,0.48498
 659.74298,66.66667,     12.19880,124.61592,0.48480
 660.01099,66.68000,     12.16140,124.61592,0.48461
 660.27502,66.69333,     12.12065,124.61592,0.48443
 660.53198,66.70667,     12.06909,124.62832,0.48426
 660.79901,66.72000,     12.02181,124.61179,0.48408
 661.06897,66.73333,     11.96772,124.58680,0.48389
 661.33002,66.74667,     11.91404,124.57440,0.48372
 661.60498,66.76000,     11.85343,124.54735,0.48353
 661.84998,66.77333,     11.79257,124.54735,0.48336
 662.12299,66.78667,     11.73955,124.55994,0.48318
 662.38800,66.80000,     11.68873,124.57234,0.48300
 662.65399,66.81333,     11.63788,124.57234,0.48282
 662.91803,66.82667,     11.59676,124.57234,0.48264
 663.18500,66.84000,     11.57882,124.57234,0.48246
 663.44702,66.85333,     11.57714,124.57234,0.48228
 663.71600,66.86667,     11.58359,124.57234,0.48210
 663.98199,66.88000,     11.59684,124.57854,0.48192
 664.25500,66.89333,     11.62717,124.60352,0.48173
 664.51599,66.90667,     11.66328,124.62437,0.48156
 664.78198,66.92000,     11.71140,124.62437,0.48138
 665.04199,66.93333,     11.75409,124.62437,0.48120
 665.31799,66.94667,     11.79261,124.64917,0.48101
 665.58099,66.96000,     11.83213,124.64917,0.48084
 665.84100,66.97333,     11.86806,124.64917,0.48066
 666.11603,66.98667,     11.89172,124.64917,0.48048
 666.37500,67.00000,     11.92469,124.64917,0.48030
 666.64203,67.01333,     11.94796,124.64917,0.48012
 666.91602,67.02667,     11.97286,124.64917,0.47994
 667.17603,67.04000,     11.99484,124.66796,0.47976
 667.44702,67.05333,     12.01524,124.68242,0.47958
 667.71600,67.06667,     12.02814,124.70102,0.47940
 667.98499,67.08000,     12.04164,124.70102,0.47922
 668.24298,67.09333,     12.06036,124.70102,0.47905
 668.50403,67.10667,     12.07464,124.70102,0.47887
 668.78003,67.12000,     12.07901,124.70102,0.47869
 669.04700,67.13333,     12.08562,124.70102,0.47851
 669.30902,67.14667,     12.09485,124.70102,0.47833
 669.57397,67.16000,     12.10323,124.68036,0.47816
 669.84302,67.17333,     12.11109,124.67190,0.47798
 670.10199,67.18667,     12.11668,124.67190,0.47780
 670.36798,67.20000,     12.12209,124.67190,0.47762
 670.64697,67.21333,     12.12292,124.64710,0.47744
 670.90900,67.22667,     12.12435,124.64710,0.47726
 671.16803,67.24000,     12.12394,124.64710,0.47709
 671.43701,67.25333,     12.12820,124.64710,0.47691
 671.70502,67.26667,     12.13274,124.64710,0.47673
 671.95300,67.28000,     12.13485,124.64710,0.47657
 672.22998,67.29333,     12.14135,124.64710,0.47638
 672.49902,67.30667,     12.14381,124.66777,0.47620
 672.77002,67.32000,     12.14509,124.67603,0.47602
 673.02802,67.33333,     12.14796,124.67603,0.47585
 673.29797,67.34667,     12.14592,124.67603,0.47567
 673.55798,67.36000,     12.14460,124.69482,0.47550
 673.82599,67.37333,     12.15276,124.70102,0.47532
 674.10400,67.38667,     12.15808,124.70102,0.47514
 674.36401,67.40000,     12.15314,124.68242,0.47497
 674.63098,67.41333,     12.15737,124.67622,0.47479
 674.89398,67.42667,     12.15398,124.67622,0.47461
 675.15601,67.44000,     12.15450,124.67622,0.47444
 675.43103,67.45333,     12.15735,124.67622,0.47426
 675.69598,67.46667,     12.16063,124.67622,0.47408
 675.95697,67.48000,     12.16475,124.67622,0.47391
 676.22699,67.49333,     12.15965,124.67622,0.47373
 676.48798,67.50667,     12.16135,124.67622,0.47356
 676.76202,67.52000,     12.16358,124.65124,0.47338
 677.03802,67.53333,     12.16250,124.65124,0.47320
 677.29602,67.54667,     12.16324,124.65124,0.47303
 677.55902,67.56000,     12.17042,124.65124,0.47285
 677.83600,67.57333,     12.17057,124.65124,0.47267
 678.09601,67.58667,     12.16830,124.66984,0.47250
 678.36798,67.60000,     12.16563,124.67603,0.47232
 678.63000,67.61333,     12.17037,124.67603,0.47215
 678.89502,67.62667,     12.16909,124.68862,0.47198
 679.17102,67.64000,     12.16951,124.70102,0.47179
 679.43103,67.65333,     12.16996,124.70102,0.47162
 679.70099,67.66667,     12.16906,124.70102,0.47145
 679.96698,67.68000,     12.17326,124.70102,0.47127
 680.22900,67.69333,     12.17040,124.70102,0.47110
 680.49902,67.70667,     12.17253,124.70102,0.47092
 680.76202,67.72000,     12.17028,124.70102,0.47075
 681.03400,67.73333,     12.16910,124.68242,0.47057
 681.29999,67.74667,     12.16811,124.67622,0.47040
 681.56299,67.76000,     12.16829,124.67622,0.47023
 681.82202,67.77333,     12.16871,124.67622,0.47006
 682.09003,67.78667,     12.16805,124.67622,0.46988
 682.36102,67.80000,     12.16897,124.67622,0.46971
 682.62299,67.81333,     12.16790,124.69501,0.46954
 682.89001,67.82667,     12.16844,124.69501,0.46936
 683.15198,67.84000,     12.16493,124.71981,0.46919
 683.42603,67.85333,     12.17047,124.71981,0.46901
 683.70001,67.86667,     12.17082,124.71981,0.46883
 683.96301,67.88000,     12.16822,124.71981,0.46866
 684.22498,67.89333,     12.16806,124.72619,0.46849
 684.49597,67.90667,     12.17171,124.74479,0.46832
 684.75500,67.92000,     12.17333,124.74479,0.46815
 685.02802,67.93333,     12.17334,124.74479,0.46797
 685.29700,67.94667,     12.18186,124.74479,0.46780
 685.55798,67.96000,     12.17677,124.74479,0.46763
 685.83099,67.97333,     12.17892,124.74479,0.46745
 686.08899,67.98667,     12.18143,124.74479,0.46728
 686.35999,68.00000,     12.18324,124.74479,0.46711
 686.62000,68.01333,     12.18609,124.73239,0.46694
 686.89697,68.02667,     12.19138,124.72619,0.46676
 687.16302,68.04000,     12.19095,124.72619,0.46659
 687.42902,68.05333,     12.19636,124.72619,0.46642
 687.69397,68.06667,     12.19684,124.72619,0.46625
 687.94897,68.08000,     12.19899,124.71981,0.46608
 688.22900,68.09333,     12.20125,124.71981,0.46590
 688.49799,68.10667,     12.19933,124.71981,0.46573
 688.76202,68.12000,     12.20039,124.70741,0.46556
 689.02399,68.13333,     12.20358,124.69501,0.46539
 689.30200,68.14667,     12.20950,124.68881,0.46521
 689.56897,68.16000,     12.21370,124.67002,0.46504
 689.82703,68.17333,     12.21096,124.67002,0.46488
 690.09302,68.18667,     12.20958,124.67002,0.46470
 690.35602,68.20000,     12.21432,124.70741,0.46454
 690.62598,68.21333,     12.21888,124.70929,0.46436
 690.89099,68.22667,     12.22335,124.71981,0.46419
 691.16199,68.24000,     12.21772,124.73220,0.46402
 691.41901,68.25333,     12.21927,124.74892,0.46386
 691.70099,68.26667,     12.22186,124.74892,0.46368
 691.96802,68.28000,     12.22420,124.73653,0.46350
 692.22900,68.29333,     12.22241,124.72394,0.46334
 692.48999,68.30667,     12.22774,124.72394,0.46317
 692.76099,68.32000,     12.22921,124.72394,0.46300
 693.03497,68.33333,     12.23259,124.72394,0.46282
 693.29102,68.34667,     12.23380,124.71774,0.46266
 693.56299,68.36000,     12.23684,124.69914,0.46249
 693.83002,68.37333,     12.23792,124.69914,0.46232
 694.10400,68.38667,     12.23882,124.69914,0.46214
 694.36700,68.40000,     12.23891,124.69914,0.46198
 694.63098,68.41333,     12.23963,124.69914,0.46181
 694.89899,68.42667,     12.24321,124.69914,0.46164
 695.16998,68.44000,     12.24777,124.69914,0.46147
 695.43201,68.45333,     12.25622,124.69914,0.46130
 695.70398,68.46667,     12.25304,124.69914,0.46113
 695.97198,68.48000,     12.25817,124.69914,0.46096
 696.22900,68.49333,     12.25659,124.69914,0.46079
 696.49597,68.50667,     12.26295,124.69914,0.46063
 696.75598,68.52000,     12.26142,124.69914,0.46046
 697.03900,68.53333,     12.26525,124.69914,0.46028
 697.30200,68.54667,     12.26874,124.69914,0.46012
 697.57202,68.56000,     12.27391,124.69914,0.45995
 697.82898,68.57333,     12.27263,124.69914,0.45978
 698.08698,68.58667,     12.27666,124.69914,0.45962
 698.35901,68.60000,     12.28062,124.69914,0.45945
 698.62598,68.61333,     12.27856,124.69914,0.45928
 698.89600,68.62667,     12.27999,124.69914,0.45911
 699.16803,68.64000,     12.28738,124.69914,0.45894
 699.42999,68.65333,     12.29116,124.70534,0.45878
 699.69098,68.66667,     12.29087,124.72413,0.45861
 699.96802,68.68000,     12.29804,124.72413,0.45844
 700.23999,68.69333,     12.30262,124.70534,0.45827
 700.50000,68.70667,     12.30449,124.69914,0.45810
 700.76801,68.72000,     12.30118,124.69914,0.45794
 701.03003,68.73333,     12.30872,124.69914,0.45777
 701.29901,68.74667,     12.30824,124.69914,0.45760
 701.56000,68.76000,     12.30762,124.71154,0.45744
 701.82898,68.77333,     12.31027,124.72413,0.45727
 702.09601,68.78667,     12.32041,124.72413,0.45710
 702.36603,68.80000,     12.32401,124.73653,0.45694
 702.62701,68.81333,     12.32558,124.76752,0.45677
 702.89697,68.82667,     12.32636,124.77372,0.45660
 703.16302,68.84000,     12.32770,124.77372,0.45644
 703.43298,68.85333,     12.32785,124.77372,0.45627
 703.70502,68.86667,     12.33023,124.77372,0.45610
 703.96198,68.88000,     12.33706,124.77372,0.45594
 704.23102,68.89333,     12.34002,124.77992,0.45577
 704.49597,68.90667,     12.34637,124.78631,0.45561
 704.76099,68.92000,     12.34265,124.77391,0.45544
 705.03900,68.93333,     12.34355,124.77391,0.45527
 705.30298,68.94667,     12.34988,124.77391,0.45511
 705.56299,68.96000,     12.35394,124.77391,0.45495
 705.82898,68.97333,     12.35590,124.77391,0.45478
 706.10303,68.98667,     12.35420,124.77391,0.45461
 706.37097,69.00000,     12.35524,124.77391,0.45445
 706.63000,69.01333,     12.35676,124.77391,0.45429
 706.89398,69.02667,     12.35930,124.77391,0.45412
 707.15802,69.04000,     12.35901,124.76771,0.45396
 707.42700,69.05333,     12.36637,124.72394,0.45379
 707.70203,69.06667,     12.36910,124.72394,0.45362
 707.96698,69.08000,     12.36787,124.72394,0.45346
 708.23401,69.09333,     12.37078,124.72394,0.45330
 708.48999,69.10667,     12.36780,124.72394,0.45314
 708.76099,69.12000,     12.36824,124.72394,0.45297
 709.03400,69.13333,     12.37125,124.72394,0.45280
 709.28900,69.14667,     12.37395,124.72394,0.45265
 709.56299,69.16000,     12.37633,124.72394,0.45248
 709.83099,69.17333,     12.37767,124.72394,0.45232
 710.09698,69.18667,     12.38150,124.72394,0.45215
 710.35901,69.20000,     12.37575,124.72394,0.45199
 710.63202,69.21333,     12.37938,124.72394,0.45182
 710.89502,69.22667,     12.38157,124.72394,0.45166
 711.16101,69.24000,     12.38858,124.72394,0.45150
 711.42999,69.25333,     12.39214,124.72394,0.45134
 711.69598,69.26667,     12.39438,124.72394,0.45117
 711.96503,69.28000,     12.39953,124.72394,0.45101
 712.22998,69.29333,     12.40525,124.72394,0.45085
 712.48700,69.30667,     12.40607,124.72394,0.45069
 712.75702,69.32000,     12.40742,124.72394,0.45053
 713.03302,69.33333,     12.40759,124.72394,0.45036
 713.27899,69.34667,     12.40726,124.72394,0.45021
 713.56201,69.36000,     12.41010,124.72394,0.45004
 713.82397,69.37333,     12.41194,124.72394,0.44988
 714.08502,69.38667,     12.41664,124.72394,0.44972
 714.35303,69.40000,     12.41795,124.72394,0.44956
 714.62701,69.41333,     12.42095,124.69689,0.44939
 714.88501,69.42667,     12.41953,124.69689,0.44923
 715.16602,69.44000,     12.42169,124.69689,0.44906
 715.41998,69.45333,     12.42211,124.69689,0.44891
 715.68103,69.46667,     12.42553,124.69689,0.44875
 715.96002,69.48000,     12.43372,124.69689,0.44858
 716.21600,69.49333,     12.43833,124.69689,0.44843
 716.48602,69.50667,     12.44094,124.72394,0.44826
 716.75098,69.52000,     12.44090,124.72394,0.44810
 717.01801,69.53333,     12.44217,124.72394,0.44794
 717.29102,69.54667,     12.44643,124.73653,0.44778
 717.56500,69.56000,     12.44525,124.74273,0.44761
 717.82397,69.57333,     12.44703,124.74273,0.44746
 718.09302,69.58667,     12.44737,124.74273,0.44730
 718.35602,69.60000,     12.44792,124.74273,0.44714
 718.62097,69.61333,     12.45108,124.74273,0.44698
 718.89301,69.62667,     12.45370,124.74273,0.44681
 719.15997,69.64000,     12.45464,124.73014,0.44665
 719.43103,69.65333,     12.45500,124.72394,0.44649
 719.68903,69.66667,     12.45964,124.72394,0.44634
 719.96301,69.68000,     12.45908,124.72394,0.44617
 720.23199,69.69333,     12.45587,124.72394,0.44601
 720.49597,69.70667,     12.45771,124.72394,0.44585
 720.75598,69.72000,     12.46077,124.69895,0.44570
 721.02502,69.73333,     12.46012,124.69895,0.44554
 721.29401,69.74667,     12.46332,124.69895,0.44538
 721.56201,69.76000,     12.46394,124.69275,0.44522
 721.83301,69.77333,     12.47136,124.66777,0.44506
 722.09998,69.78667,     12.47356,124.66777,0.44490
 722.36700,69.80000,     12.47673,124.66777,0.44474
 722.63000,69.81333,     12.47565,124.66777,0.44458
 722.89398,69.82667,     12.48199,124.69069,0.44442
 723.15503,69.84000,     12.48215,124.70102,0.44427
 723.42999,69.85333,     12.48868,124.74892,0.44411
 723.69202,69.86667,     12.49176,124.75512,0.44395
 723.95697,69.88000,     12.48876,124.77992,0.44379
 724.23102,69.89333,     12.49301,124.77992,0.44363
 724.48602,69.90667,     12.49467,124.77992,0.44348
 724.75201,69.92000,     12.49588,124.77992,0.44332
 725.02899,69.93333,     12.49727,124.77992,0.44316
 725.28802,69.94667,     12.49997,124.77992,0.44301
 725.55701,69.96000,     12.49960,124.78631,0.44285
 725.83099,69.97333,     12.50708,124.80491,0.44268
 726.08899,69.98667,     12.50523,124.80491,0.44253
 726.35699,70.00000,     12.50516,124.80491,0.44237
 726.62701,70.01333,     12.50739,124.80491,0.44222
 726.90198,70.02667,     12.50710,124.80491,0.44205
 727.15802,70.04000,     12.50910,124.80491,0.44190
 727.41803,70.05333,     12.51115,124.80491,0.44175
 727.69598,70.06667,     12.51708,124.80491,0.44159
 727.95398,70.08000,     12.52332,124.78819,0.44144
 728.21997,70.09333,     12.52645,124.78819,0.44128
 728.48297,70.10667,     12.52401,124.75700,0.44112
 728.75702,70.12000,     12.53019,124.75700,0.44096
 729.02002,70.13333,     12.52905,124.72394,0.44081
 729.28497,70.14667,     12.53606,124.72394,0.44066
 729.54797,70.16000,     12.54011,124.69482,0.44050
 729.81897,70.17333,     12.54039,124.68242,0.44034
 730.08698,70.18667,     12.54159,124.63677,0.44019
 730.35400,70.20000,     12.53919,124.63057,0.44003
 730.61798,70.21333,     12.53967,124.61179,0.43988
 730.87903,70.22667,     12.54727,124.61179,0.43972
 731.15100,70.24000,     12.54429,124.61179,0.43957
 731.41803,70.25333,     12.54677,124.61179,0.43941
 731.68298,70.26667,     12.54888,124.61179,0.43926
 731.95398,70.28000,     12.54523,124.61179,0.43910
 732.21600,70.29333,     12.54892,124.60559,0.43895
 732.48401,70.30667,     12.55076,124.59300,0.43879
 732.74701,70.32000,     12.55185,124.60540,0.43864
 733.01801,70.33333,     12.55504,124.61799,0.43848
 733.28003,70.34667,     12.55579,124.61799,0.43833
 733.55798,70.36000,     12.55648,124.61799,0.43817
 733.81299,70.37333,     12.55711,124.61799,0.43802
 734.08301,70.38667,     12.55962,124.59300,0.43787
 734.35602,70.40000,     12.56152,124.59300,0.43771
 734.63000,70.41333,     12.56213,124.59300,0.43755
 734.89502,70.42667,     12.56718,124.59300,0.43740
 735.15399,70.44000,     12.56917,124.58680,0.43725
 735.42200,70.45333,     12.57164,124.58680,0.43709
 735.69299,70.46667,     12.57351,124.58680,0.43694
 735.95398,70.48000,     12.57586,124.64297,0.43679
 736.22498,70.49333,     12.58067,124.68655,0.43663
 736.49298,70.50667,     12.58183,124.72807,0.43648
 736.75598,70.52000,     12.58421,124.75512,0.43633
 737.02002,70.53333,     12.58464,124.75512,0.43618
 737.29700,70.54667,     12.58626,124.75512,0.43602
 737.54401,70.56000,     12.58640,124.75512,0.43588
 737.81897,70.57333,     12.58897,124.74892,0.43572
 738.09100,70.58667,     12.59347,124.72601,0.43556
 738.36102,70.60000,     12.59365,124.72601,0.43541
 738.62097,70.61333,     12.59103,124.71361,0.43526
 738.89203,70.62667,     12.59617,124.69689,0.43510
 739.15100,70.64000,     12.60111,124.69069,0.43496
 739.42603,70.65333,     12.60565,124.66984,0.43480
 739.69000,70.66667,     12.60803,124.66984,0.43465
 739.95398,70.68000,     12.60777,124.65744,0.43450
 740.21698,70.69333,     12.61211,124.64504,0.43435
 740.48199,70.70667,     12.61682,124.64504,0.43420
 740.75403,70.72000,     12.62428,124.64504,0.43404
 741.01898,70.73333,     12.62238,124.64504,0.43389
 741.29102,70.74667,     12.62522,124.65124,0.43374
 741.55402,70.76000,     12.62989,124.67416,0.43359
 741.82397,70.77333,     12.62905,124.67416,0.43344
 742.08801,70.78667,     12.62878,124.70102,0.43329
 742.35498,70.80000,     12.63152,124.68655,0.43314
 742.61200,70.81333,     12.63278,124.69895,0.43299
